IoT-HW-ID:,Timestamp:,Temperature:,Humidity:,Battery:,,
a13d7,12.12.2018 22:38:37,19.50,68.30,3423,,
a02b7,12.12.2018 22:39:54,21.10,40.50,3437,,
a13d7,12.12.2018 22:40:39,19.50,68.20,3418,,
a02b7,12.12.2018 22:41:56,21.20,40.50,3438,,
a13d7,12.12.2018 22:42:41,19.50,68.00,3425,,
a02b7,12.12.2018 22:43:58,21.20,40.70,3438,,
a13d7,12.12.2018 22:44:44,19.50,67.80,3424,,
a02b7,12.12.2018 22:46:00,21.20,40.70,3438,,
a13d7,12.12.2018 22:46:45,19.50,67.70,3421,,
a02b7,12.12.2018 22:48:02,21.20,40.80,3438,,
a13d7,12.12.2018 22:48:47,19.50,67.40,3427,,
a02b7,12.12.2018 22:50:03,21.20,40.80,3438,,
a13d7,12.12.2018 22:50:49,19.10,55.50,3418,,
a02b7,12.12.2018 22:52:05,21.20,40.80,3437,,
a13d7,12.12.2018 22:52:51,18.60,54.70,3423,,
a02b7,12.12.2018 22:54:07,21.20,40.90,3438,,
a13d7,12.12.2018 22:54:53,18.30,49.00,3410,,
a02b7,12.12.2018 22:56:11,21.20,41.00,3438,,
a13d7,12.12.2018 22:56:55,18.30,57.40,3418,,
a02b7,12.12.2018 22:58:12,21.20,41.00,3438,,
a13d7,12.12.2018 22:58:57,18.50,68.00,3425,,
a02b7,12.12.2018 23:00:14,21.20,41.20,3438,,
a13d7,12.12.2018 23:00:59,18.70,63.90,3408,,
a02b7,12.12.2018 23:02:16,21.20,41.10,3438,,
a13d7,12.12.2018 23:03:01,18.90,64.80,3446,,
a02b7,12.12.2018 23:04:18,21.20,41.10,3438,,
a13d7,12.12.2018 23:05:03,19.00,62.90,3421,,
a02b7,12.12.2018 23:06:20,21.20,41.20,3438,,
a13d7,12.12.2018 23:07:05,19.10,65.80,3423,,
a02b7,12.12.2018 23:08:22,21.20,41.10,3438,,
a13d7,12.12.2018 23:09:07,19.30,66.20,3420,,
a02b7,12.12.2018 23:10:24,21.20,41.20,3438,,
a13d7,12.12.2018 23:11:09,19.40,67.20,3423,,
a02b7,12.12.2018 23:12:25,21.20,41.10,3438,,
a13d7,12.12.2018 23:13:11,19.50,66.70,3444,,
a02b7,12.12.2018 23:14:27,21.20,41.20,3438,,
a13d7,12.12.2018 23:15:13,19.50,66.30,3418,,
a02b7,12.12.2018 23:16:29,21.20,41.10,3438,,
a13d7,12.12.2018 23:17:16,19.60,67.50,3418,,
a02b7,12.12.2018 23:18:31,21.20,41.00,3436,,
a13d7,12.12.2018 23:19:18,19.60,66.60,3421,,
a02b7,12.12.2018 23:20:33,21.20,41.10,3438,,
a13d7,12.12.2018 23:21:20,19.60,66.70,3425,,
a02b7,12.12.2018 23:22:35,21.10,41.00,3438,,
a13d7,12.12.2018 23:23:22,19.40,67.20,3410,,
a02b7,12.12.2018 23:24:36,21.20,41.00,3438,,
a13d7,12.12.2018 23:25:24,19.60,66.70,3440,,
a02b7,12.12.2018 23:26:38,21.10,40.90,3438,,
a13d7,12.12.2018 23:27:26,19.70,67.50,3411,,
a02b7,12.12.2018 23:28:40,21.20,40.90,3438,,
a13d7,12.12.2018 23:29:28,19.70,67.10,3427,,
a02b7,12.12.2018 23:30:42,21.10,40.90,3438,,
a13d7,12.12.2018 23:31:30,19.70,67.10,3410,,
a02b7,12.12.2018 23:32:44,21.10,41.50,3438,,
a13d7,12.12.2018 23:33:32,19.70,67.70,3427,,
a02b7,12.12.2018 23:34:46,21.10,40.70,3438,,
a13d7,12.12.2018 23:35:34,19.70,67.00,3423,,
a02b7,12.12.2018 23:36:48,21.00,40.70,3438,,
a13d7,12.12.2018 23:37:36,19.70,67.00,3427,,
a02b7,12.12.2018 23:38:51,21.00,40.70,3438,,
a13d7,12.12.2018 23:39:38,19.70,67.20,3423,,
a02b7,12.12.2018 23:40:53,21.10,40.70,3438,,
a13d7,12.12.2018 23:41:40,19.70,67.90,3426,,
a02b7,12.12.2018 23:42:55,21.10,40.70,3438,,
a13d7,12.12.2018 23:43:42,19.70,68.40,3426,,
a02b7,12.12.2018 23:44:57,21.00,40.50,3438,,
a13d7,12.12.2018 23:45:44,19.60,68.60,3428,,
a02b7,12.12.2018 23:46:59,21.00,40.50,3438,,
a13d7,12.12.2018 23:47:46,19.60,68.70,3448,,
a02b7,12.12.2018 23:49:00,21.00,40.50,3438,,
a13d7,12.12.2018 23:49:52,19.60,68.70,3418,,
a02b7,12.12.2018 23:51:02,21.00,40.40,3438,,
a13d7,12.12.2018 23:51:54,19.60,68.90,3417,,
a02b7,12.12.2018 23:53:04,21.00,40.50,3438,,
a13d7,12.12.2018 23:53:56,19.60,69.00,3418,,
a02b7,12.12.2018 23:55:06,21.00,40.50,3438,,
a13d7,12.12.2018 23:55:58,19.60,69.10,3410,,
a02b7,12.12.2018 23:57:08,20.90,40.30,3438,,
a13d7,12.12.2018 23:58:00,19.60,69.60,3427,,
a02b7,12.12.2018 23:59:09,20.90,40.30,3438,,
a13d7,13.12.2018 00:00:02,19.60,69.50,3413,,
a02b7,13.12.2018 00:01:11,20.90,40.40,3438,,
a13d7,13.12.2018 00:02:04,19.60,69.90,3418,,
a02b7,13.12.2018 00:03:13,20.90,40.40,3438,,
a13d7,13.12.2018 00:04:06,19.60,70.30,3428,,
a02b7,13.12.2018 00:05:18,20.90,40.40,3438,,
a13d7,13.12.2018 00:06:08,19.60,70.30,3410,,
a02b7,13.12.2018 00:07:20,20.90,40.30,3438,,
a13d7,13.12.2018 00:08:10,19.60,70.30,3427,,
a02b7,13.12.2018 00:09:23,20.90,40.20,3438,,
a13d7,13.12.2018 00:10:12,19.60,70.50,3438,,
a02b7,13.12.2018 00:11:25,20.90,40.20,3438,,
a13d7,13.12.2018 00:12:14,19.40,70.30,3429,,
a02b7,13.12.2018 00:13:27,20.90,40.10,3438,,
a13d7,13.12.2018 00:14:16,19.50,70.40,3412,,
a02b7,13.12.2018 00:15:29,20.90,40.10,3438,,
a13d7,13.12.2018 00:16:18,19.50,70.60,3418,,
a02b7,13.12.2018 00:17:31,20.90,40.10,3436,,
a13d7,13.12.2018 00:18:20,19.50,70.60,3424,,
a02b7,13.12.2018 00:19:33,20.90,40.10,3438,,
a13d7,13.12.2018 00:20:22,19.50,70.60,3427,,
a02b7,13.12.2018 00:21:34,20.70,39.90,3438,,
a13d7,13.12.2018 00:22:24,19.40,70.60,3427,,
a02b7,13.12.2018 00:23:36,20.80,40.10,3438,,
a13d7,13.12.2018 00:24:26,19.50,70.70,3427,,
a02b7,13.12.2018 00:25:38,20.80,40.00,3438,,
a13d7,13.12.2018 00:26:28,19.40,70.60,3418,,
a02b7,13.12.2018 00:27:40,20.80,40.20,3438,,
a13d7,13.12.2018 00:28:30,19.40,70.70,3410,,
a02b7,13.12.2018 00:29:42,20.80,40.20,3438,,
a13d7,13.12.2018 00:30:32,19.40,70.70,3426,,
a02b7,13.12.2018 00:31:43,20.80,40.20,3438,,
a13d7,13.12.2018 00:32:34,19.40,70.90,3427,,
a02b7,13.12.2018 00:33:45,20.80,40.00,3438,,
a13d7,13.12.2018 00:34:36,19.40,70.70,3423,,
a02b7,13.12.2018 00:35:47,20.80,39.90,3438,,
a13d7,13.12.2018 00:36:38,19.60,71.00,3418,,
a02b7,13.12.2018 00:37:48,20.80,39.90,3438,,
a13d7,13.12.2018 00:38:40,19.30,70.90,3417,,
a02b7,13.12.2018 00:39:50,20.80,39.90,3438,,
a13d7,13.12.2018 00:40:42,19.40,71.00,3447,,
a02b7,13.12.2018 00:41:52,20.80,40.30,3438,,
a13d7,13.12.2018 00:42:44,19.30,70.60,3427,,
a02b7,13.12.2018 00:43:54,20.80,39.90,3437,,
a13d7,13.12.2018 00:44:46,19.30,71.00,3426,,
a02b7,13.12.2018 00:45:56,20.80,39.70,3438,,
a13d7,13.12.2018 00:46:49,19.40,71.20,3427,,
a02b7,13.12.2018 00:47:58,20.80,39.70,3438,,
a13d7,13.12.2018 00:48:51,19.30,71.00,3410,,
a02b7,13.12.2018 00:50:00,20.80,39.70,3438,,
a13d7,13.12.2018 00:50:53,19.30,71.30,3410,,
a02b7,13.12.2018 00:52:03,20.80,39.70,3438,,
a13d7,13.12.2018 00:52:56,19.30,71.50,3418,,
a02b7,13.12.2018 00:54:04,20.70,39.70,3438,,
a13d7,13.12.2018 00:54:58,19.30,71.70,3427,,
a02b7,13.12.2018 00:56:06,20.70,39.80,3438,,
a13d7,13.12.2018 00:57:00,19.30,73.20,3418,,
a02b7,13.12.2018 00:58:08,20.70,39.80,3436,,
a13d7,13.12.2018 00:59:02,19.30,73.20,3427,,
a02b7,13.12.2018 01:00:10,20.80,39.40,3438,,
a13d7,13.12.2018 01:01:04,19.30,73.30,3418,,
a02b7,13.12.2018 01:02:12,20.70,39.70,3438,,
a13d7,13.12.2018 01:03:06,19.30,73.00,3418,,
a02b7,13.12.2018 01:04:14,20.80,39.70,3438,,
a13d7,13.12.2018 01:05:07,19.30,73.90,3423,,
a02b7,13.12.2018 01:06:16,20.70,39.60,3438,,
a13d7,13.12.2018 01:07:09,19.50,72.30,3426,,
a02b7,13.12.2018 01:08:17,20.70,39.50,3438,,
a13d7,13.12.2018 01:09:11,19.50,73.00,3425,,
a02b7,13.12.2018 01:10:19,20.70,39.40,3438,,
a13d7,13.12.2018 01:11:13,19.40,73.20,3426,,
a02b7,13.12.2018 01:12:21,20.80,39.40,3438,,
a13d7,13.12.2018 01:13:16,19.50,73.50,3423,,
a02b7,13.12.2018 01:14:23,20.80,39.30,3437,,
a13d7,13.12.2018 01:15:18,19.50,73.60,3410,,
a02b7,13.12.2018 01:16:25,20.80,39.30,3438,,
a13d7,13.12.2018 01:17:20,19.50,73.20,3410,,
a02b7,13.12.2018 01:18:27,20.70,39.40,3438,,
a13d7,13.12.2018 01:19:22,19.50,73.20,3427,,
a02b7,13.12.2018 01:20:29,20.70,39.40,3438,,
a13d7,13.12.2018 01:21:24,19.40,73.30,3428,,
a02b7,13.12.2018 01:22:31,20.60,39.40,3438,,
a13d7,13.12.2018 01:23:26,19.50,73.30,3418,,
a02b7,13.12.2018 01:24:32,20.60,39.50,3438,,
a13d7,13.12.2018 01:25:28,19.50,73.20,3416,,
a02b7,13.12.2018 01:26:34,20.60,39.50,3438,,
a13d7,13.12.2018 01:27:30,19.50,73.10,3410,,
a02b7,13.12.2018 01:28:36,20.70,39.40,3438,,
a13d7,13.12.2018 01:29:32,19.70,73.20,3427,,
a02b7,13.12.2018 01:30:38,20.70,39.30,3438,,
a13d7,13.12.2018 01:31:35,19.50,73.30,3423,,
a02b7,13.12.2018 01:32:44,20.60,39.40,3438,,
a13d7,13.12.2018 01:33:37,19.60,73.10,3418,,
a02b7,13.12.2018 01:34:46,20.60,39.40,3438,,
a13d7,13.12.2018 01:35:39,19.60,73.00,3410,,
a02b7,13.12.2018 01:36:47,20.60,39.40,3438,,
a13d7,13.12.2018 01:37:41,19.50,72.90,3410,,
a02b7,13.12.2018 01:38:49,20.60,39.30,3438,,
a13d7,13.12.2018 01:39:43,19.60,72.70,3427,,
a02b7,13.12.2018 01:40:51,20.60,39.30,3437,,
a13d7,13.12.2018 01:41:45,19.60,72.70,3437,,
a02b7,13.12.2018 01:42:53,20.60,39.40,3438,,
a13d7,13.12.2018 01:43:52,19.60,72.70,3411,,
a02b7,13.12.2018 01:44:55,20.60,39.20,3438,,
a13d7,13.12.2018 01:45:54,19.40,72.60,3423,,
a02b7,13.12.2018 01:46:56,20.50,39.40,3438,,
a13d7,13.12.2018 01:47:57,19.60,72.60,3429,,
a02b7,13.12.2018 01:48:58,20.50,40.10,3438,,
a13d7,13.12.2018 01:49:59,19.50,72.60,3441,,
a02b7,13.12.2018 01:51:00,20.50,39.40,3438,,
a13d7,13.12.2018 01:52:01,19.50,72.70,3421,,
a02b7,13.12.2018 01:53:02,20.50,39.20,3438,,
a13d7,13.12.2018 01:54:03,19.50,72.70,3410,,
a02b7,13.12.2018 01:55:04,20.60,39.20,3438,,
a13d7,13.12.2018 01:56:06,19.50,72.60,3427,,
a02b7,13.12.2018 01:57:06,20.60,39.20,3438,,
a13d7,13.12.2018 01:58:08,19.50,72.90,3423,,
a02b7,13.12.2018 01:59:08,20.60,39.10,3438,,
a13d7,13.12.2018 02:00:10,19.50,72.90,3426,,
a02b7,13.12.2018 02:01:10,20.70,39.00,3438,,
a13d7,13.12.2018 02:02:13,19.50,72.70,3423,,
a02b7,13.12.2018 02:03:12,20.60,39.00,3438,,
a13d7,13.12.2018 02:04:15,19.60,72.90,3427,,
a02b7,13.12.2018 02:05:14,20.60,39.10,3438,,
a13d7,13.12.2018 02:06:18,19.50,72.90,3440,,
a02b7,13.12.2018 02:07:16,20.60,39.10,3437,,
a13d7,13.12.2018 02:08:20,19.50,72.90,3430,,
a02b7,13.12.2018 02:09:18,20.60,39.00,3438,,
a13d7,13.12.2018 02:10:22,19.50,73.00,3411,,
a02b7,13.12.2018 02:11:20,20.60,39.00,3438,,
a13d7,13.12.2018 02:12:24,19.40,73.00,3423,,
a02b7,13.12.2018 02:13:22,20.50,39.10,3438,,
a13d7,13.12.2018 02:14:26,19.30,73.20,3446,,
a02b7,13.12.2018 02:15:24,20.50,39.10,3436,,
a13d7,13.12.2018 02:16:28,19.50,73.00,3414,,
a02b7,13.12.2018 02:17:26,20.50,39.20,3438,,
a13d7,13.12.2018 02:18:31,19.40,73.20,3423,,
a02b7,13.12.2018 02:19:28,20.60,39.20,3438,,
a13d7,13.12.2018 02:20:33,19.40,73.30,3420,,
a02b7,13.12.2018 02:21:30,20.60,39.00,3438,,
a13d7,13.12.2018 02:22:35,19.40,73.30,3418,,
a02b7,13.12.2018 02:23:31,20.60,39.10,3438,,
a13d7,13.12.2018 02:24:37,19.50,73.30,3423,,
a02b7,13.12.2018 02:25:33,20.60,39.00,3438,,
a13d7,13.12.2018 02:26:39,19.40,74.00,3428,,
a02b7,13.12.2018 02:27:35,20.60,38.90,3438,,
a13d7,13.12.2018 02:28:40,19.40,73.90,3425,,
a02b7,13.12.2018 02:29:37,20.60,39.00,3438,,
a13d7,13.12.2018 02:30:43,19.40,74.10,3421,,
a02b7,13.12.2018 02:31:39,20.50,39.00,3438,,
a13d7,13.12.2018 02:32:44,19.20,74.00,3410,,
a02b7,13.12.2018 02:33:41,20.50,38.90,3438,,
a13d7,13.12.2018 02:34:47,19.50,74.30,3424,,
a02b7,13.12.2018 02:35:42,20.50,39.00,3437,,
a13d7,13.12.2018 02:36:48,19.30,74.20,3433,,
a02b7,13.12.2018 02:37:44,20.50,39.00,3438,,
a13d7,13.12.2018 02:38:50,19.40,74.10,3449,,
a02b7,13.12.2018 02:39:46,20.50,39.00,3438,,
a13d7,13.12.2018 02:40:53,19.10,74.10,3427,,
a02b7,13.12.2018 02:41:48,20.50,39.00,3438,,
a13d7,13.12.2018 02:42:55,19.30,74.00,3420,,
a02b7,13.12.2018 02:43:50,20.50,38.90,3438,,
a13d7,13.12.2018 02:44:57,19.30,74.20,3427,,
a02b7,13.12.2018 02:45:51,20.50,39.00,3437,,
a13d7,13.12.2018 02:46:59,19.20,75.00,3427,,
a02b7,13.12.2018 02:47:53,20.50,38.90,3438,,
a13d7,13.12.2018 02:49:01,19.30,74.40,3421,,
a02b7,13.12.2018 02:49:55,20.50,38.80,3437,,
a13d7,13.12.2018 02:51:03,19.30,74.80,3429,,
a02b7,13.12.2018 02:51:57,20.50,38.80,3438,,
a13d7,13.12.2018 02:53:05,19.30,74.70,3446,,
a02b7,13.12.2018 02:53:59,20.50,38.80,3437,,
a13d7,13.12.2018 02:55:07,19.20,74.80,3423,,
a02b7,13.12.2018 02:56:01,20.50,38.80,3438,,
a13d7,13.12.2018 02:57:09,19.30,74.60,3411,,
a02b7,13.12.2018 02:58:03,20.50,38.80,3438,,
a13d7,13.12.2018 02:59:11,19.30,75.00,3427,,
a02b7,13.12.2018 03:00:05,20.40,38.70,3438,,
a13d7,13.12.2018 03:01:13,19.30,75.20,3427,,
a02b7,13.12.2018 03:02:07,20.40,38.90,3438,,
a13d7,13.12.2018 03:03:15,19.50,74.70,3418,,
a02b7,13.12.2018 03:04:08,20.40,38.90,3438,,
a13d7,13.12.2018 03:05:17,19.30,74.50,3446,,
a02b7,13.12.2018 03:06:10,20.50,38.70,3438,,
a13d7,13.12.2018 03:07:19,19.30,74.20,3429,,
a02b7,13.12.2018 03:08:12,20.50,38.60,3437,,
a13d7,13.12.2018 03:09:22,19.40,74.00,3427,,
a02b7,13.12.2018 03:10:14,20.50,38.60,3438,,
a13d7,13.12.2018 03:11:24,19.30,74.30,3435,,
a02b7,13.12.2018 03:12:16,20.40,38.60,3435,,
a13d7,13.12.2018 03:13:26,19.60,74.60,3432,,
a02b7,13.12.2018 03:14:18,20.50,38.60,3437,,
a13d7,13.12.2018 03:15:33,19.40,74.50,3417,,
a02b7,13.12.2018 03:16:20,20.50,38.60,3438,,
a13d7,13.12.2018 03:17:35,19.40,74.60,3423,,
a02b7,13.12.2018 03:18:22,20.40,38.50,3438,,
a13d7,13.12.2018 03:19:37,19.40,74.60,3420,,
a02b7,13.12.2018 03:20:24,20.50,38.60,3438,,
a13d7,13.12.2018 03:21:39,19.30,74.30,3423,,
a02b7,13.12.2018 03:22:26,20.40,38.50,3438,,
a13d7,13.12.2018 03:23:41,19.40,74.50,3424,,
a02b7,13.12.2018 03:24:28,20.40,38.60,3438,,
a13d7,13.12.2018 03:25:43,19.30,74.50,3422,,
a02b7,13.12.2018 03:26:30,20.30,38.60,3438,,
a13d7,13.12.2018 03:27:45,19.40,74.40,3428,,
a02b7,13.12.2018 03:28:32,20.40,38.70,3438,,
a13d7,13.12.2018 03:29:47,19.40,74.30,3427,,
a02b7,13.12.2018 03:30:34,20.40,38.50,3438,,
a13d7,13.12.2018 03:31:49,19.40,74.20,3427,,
a02b7,13.12.2018 03:32:35,20.40,38.50,3438,,
a13d7,13.12.2018 03:33:51,19.30,74.20,3450,,
a02b7,13.12.2018 03:34:37,20.40,38.50,3437,,
a13d7,13.12.2018 03:35:53,19.30,74.00,3427,,
a02b7,13.12.2018 03:36:40,20.40,38.50,3438,,
a13d7,13.12.2018 03:37:56,19.30,74.30,3418,,
a02b7,13.12.2018 03:38:42,20.40,38.50,3438,,
a13d7,13.12.2018 03:39:58,19.30,74.30,3418,,
a02b7,13.12.2018 03:40:44,20.40,38.50,3438,,
a13d7,13.12.2018 03:42:00,19.30,74.30,3432,,
a02b7,13.12.2018 03:42:46,20.40,39.10,3438,,
a13d7,13.12.2018 03:44:02,19.20,74.00,3423,,
a13d7,13.12.2018 03:46:04,19.30,74.30,3432,,
a13d7,13.12.2018 03:48:06,19.30,74.30,3415,,
a02b7,13.12.2018 03:48:48,20.40,38.50,3438,,
a13d7,13.12.2018 03:50:08,19.20,74.10,3422,,
a02b7,13.12.2018 03:50:50,20.60,38.60,3438,,
a13d7,13.12.2018 03:52:10,19.30,74.40,3434,,
a02b7,13.12.2018 03:52:52,20.40,38.50,3438,,
a13d7,13.12.2018 03:54:12,19.20,74.20,3434,,
a02b7,13.12.2018 03:54:53,20.40,38.30,3438,,
a13d7,13.12.2018 03:56:13,19.20,74.10,3418,,
a02b7,13.12.2018 03:56:55,20.40,38.30,3438,,
a13d7,13.12.2018 03:58:16,19.20,74.20,3421,,
a02b7,13.12.2018 03:58:57,20.40,38.30,3438,,
a13d7,13.12.2018 04:00:18,19.20,74.70,3433,,
a02b7,13.12.2018 04:00:59,20.40,38.20,3438,,
a13d7,13.12.2018 04:02:19,19.20,75.00,3427,,
a02b7,13.12.2018 04:03:01,20.40,38.20,3438,,
a13d7,13.12.2018 04:04:22,19.20,75.00,3449,,
a02b7,13.12.2018 04:05:03,20.40,38.20,3438,,
a13d7,13.12.2018 04:06:24,19.20,75.20,3418,,
a02b7,13.12.2018 04:07:04,20.40,38.30,3437,,
a13d7,13.12.2018 04:08:26,19.20,75.80,3429,,
a02b7,13.12.2018 04:09:06,20.40,38.30,3438,,
a13d7,13.12.2018 04:10:28,19.20,75.70,3433,,
a02b7,13.12.2018 04:11:08,20.30,38.30,3438,,
a13d7,13.12.2018 04:12:30,19.30,75.70,3436,,
a02b7,13.12.2018 04:13:10,20.40,38.30,3438,,
a13d7,13.12.2018 04:14:32,19.20,75.60,3412,,
a02b7,13.12.2018 04:15:12,20.40,38.30,3438,,
a13d7,13.12.2018 04:16:34,19.20,76.00,3442,,
a02b7,13.12.2018 04:17:13,20.40,38.30,3438,,
a13d7,13.12.2018 04:18:36,19.20,76.10,3418,,
a02b7,13.12.2018 04:19:15,20.40,38.30,3438,,
a13d7,13.12.2018 04:20:39,19.20,76.50,3423,,
a02b7,13.12.2018 04:21:17,20.40,38.30,3438,,
a13d7,13.12.2018 04:22:41,19.20,76.60,3418,,
a02b7,13.12.2018 04:23:19,20.40,38.30,3438,,
a13d7,13.12.2018 04:24:43,19.10,76.30,3448,,
a02b7,13.12.2018 04:25:21,20.40,38.30,3436,,
a13d7,13.12.2018 04:26:45,19.10,76.50,3434,,
a02b7,13.12.2018 04:27:23,20.40,38.30,3438,,
a13d7,13.12.2018 04:28:47,19.10,76.70,3427,,
a02b7,13.12.2018 04:29:25,20.40,38.10,3438,,
a13d7,13.12.2018 04:30:49,19.10,76.70,3429,,
a02b7,13.12.2018 04:31:27,20.30,38.30,3438,,
a13d7,13.12.2018 04:32:51,19.10,76.70,3425,,
a02b7,13.12.2018 04:33:29,20.30,38.30,3438,,
a13d7,13.12.2018 04:34:53,19.10,76.80,3421,,
a02b7,13.12.2018 04:35:31,20.30,38.30,3438,,
a13d7,13.12.2018 04:36:55,19.10,77.20,3429,,
a02b7,13.12.2018 04:37:32,20.30,38.30,3438,,
a13d7,13.12.2018 04:38:57,19.10,77.40,3433,,
a02b7,13.12.2018 04:39:34,20.30,38.30,3438,,
a13d7,13.12.2018 04:41:00,19.20,77.60,3427,,
a02b7,13.12.2018 04:41:36,20.40,38.30,3438,,
a13d7,13.12.2018 04:43:02,19.10,77.70,3423,,
a02b7,13.12.2018 04:43:38,20.40,38.20,3436,,
a13d7,13.12.2018 04:45:04,19.20,77.60,3418,,
a02b7,13.12.2018 04:45:40,20.40,38.10,3438,,
a13d7,13.12.2018 04:47:09,19.20,77.70,3428,,
a02b7,13.12.2018 04:47:41,20.40,38.10,3438,,
a13d7,13.12.2018 04:49:11,19.20,77.70,3423,,
a02b7,13.12.2018 04:49:43,20.30,38.10,3438,,
a13d7,13.12.2018 04:51:13,19.30,77.70,3427,,
a02b7,13.12.2018 04:51:45,20.30,38.00,3438,,
a13d7,13.12.2018 04:53:15,19.30,78.50,3449,,
a02b7,13.12.2018 04:53:47,20.30,38.10,3438,,
a13d7,13.12.2018 04:55:17,19.50,77.90,3427,,
a02b7,13.12.2018 04:55:49,20.30,38.10,3438,,
a13d7,13.12.2018 04:57:19,19.20,77.80,3427,,
a02b7,13.12.2018 04:57:51,20.30,38.10,3436,,
a13d7,13.12.2018 04:59:21,19.40,77.90,3422,,
a02b7,13.12.2018 04:59:56,20.30,38.00,3438,,
a13d7,13.12.2018 05:01:23,19.30,77.80,3424,,
a02b7,13.12.2018 05:01:58,20.30,38.00,3437,,
a13d7,13.12.2018 05:03:25,19.30,77.70,3449,,
a02b7,13.12.2018 05:04:00,20.30,38.00,3438,,
a13d7,13.12.2018 05:05:27,19.30,77.90,3412,,
a02b7,13.12.2018 05:06:02,20.30,38.00,3438,,
a13d7,13.12.2018 05:07:29,19.30,78.70,3411,,
a02b7,13.12.2018 05:08:04,20.20,38.00,3438,,
a13d7,13.12.2018 05:09:31,19.40,77.60,3427,,
a02b7,13.12.2018 05:10:06,20.20,38.20,3437,,
a13d7,13.12.2018 05:11:33,19.30,77.50,3430,,
a02b7,13.12.2018 05:12:08,20.10,38.30,3438,,
a13d7,13.12.2018 05:13:35,19.30,77.50,3422,,
a02b7,13.12.2018 05:14:09,20.00,38.30,3438,,
a13d7,13.12.2018 05:15:37,19.30,77.40,3420,,
a02b7,13.12.2018 05:16:11,20.00,38.30,3438,,
a13d7,13.12.2018 05:17:39,19.30,77.50,3412,,
a02b7,13.12.2018 05:18:13,20.00,38.40,3438,,
a13d7,13.12.2018 05:19:41,19.40,77.60,3437,,
a02b7,13.12.2018 05:20:15,20.00,38.30,3438,,
a13d7,13.12.2018 05:21:43,19.30,77.50,3434,,
a02b7,13.12.2018 05:22:17,20.10,38.20,3438,,
a13d7,13.12.2018 05:23:45,19.30,77.60,3434,,
a02b7,13.12.2018 05:24:19,20.00,38.10,3438,,
a13d7,13.12.2018 05:25:48,19.30,77.80,3423,,
a02b7,13.12.2018 05:26:20,20.10,38.10,3438,,
a13d7,13.12.2018 05:27:50,19.30,77.70,3424,,
a02b7,13.12.2018 05:28:22,20.00,38.00,3438,,
a13d7,13.12.2018 05:29:52,19.30,77.70,3425,,
a02b7,13.12.2018 05:30:24,20.10,38.10,3438,,
a13d7,13.12.2018 05:31:54,19.20,77.70,3423,,
a02b7,13.12.2018 05:32:26,20.10,38.20,3438,,
a13d7,13.12.2018 05:33:56,19.30,78.00,3442,,
a02b7,13.12.2018 05:34:28,20.10,38.10,3438,,
a13d7,13.12.2018 05:35:58,19.30,78.50,3423,,
a02b7,13.12.2018 05:36:30,20.20,38.10,3438,,
a13d7,13.12.2018 05:38:00,19.10,78.20,3420,,
a02b7,13.12.2018 05:38:33,20.20,37.90,3438,,
a13d7,13.12.2018 05:40:02,19.30,78.60,3438,,
a02b7,13.12.2018 05:40:34,20.30,37.90,3437,,
a13d7,13.12.2018 05:42:04,19.30,79.20,3427,,
a02b7,13.12.2018 05:42:36,20.30,37.90,3436,,
a13d7,13.12.2018 05:44:06,19.30,78.80,3418,,
a02b7,13.12.2018 05:44:38,20.30,37.90,3438,,
a13d7,13.12.2018 05:46:08,19.20,78.70,3423,,
a02b7,13.12.2018 05:46:40,20.30,37.90,3438,,
a13d7,13.12.2018 05:48:10,19.30,78.30,3429,,
a02b7,13.12.2018 05:48:42,20.30,37.90,3438,,
a13d7,13.12.2018 05:50:12,19.30,78.70,3435,,
a02b7,13.12.2018 05:50:44,20.20,37.90,3438,,
a13d7,13.12.2018 05:52:15,19.10,78.40,3434,,
a02b7,13.12.2018 05:52:46,20.20,38.00,3438,,
a13d7,13.12.2018 05:54:17,19.30,78.70,3428,,
a02b7,13.12.2018 05:54:47,20.20,38.00,3438,,
a13d7,13.12.2018 05:56:19,19.20,78.80,3423,,
a02b7,13.12.2018 05:56:49,20.30,38.10,3438,,
a13d7,13.12.2018 05:58:21,19.30,79.30,3425,,
a02b7,13.12.2018 05:58:51,20.30,37.90,3438,,
a13d7,13.12.2018 06:00:23,19.20,79.00,3444,,
a02b7,13.12.2018 06:00:53,20.30,37.90,3438,,
a13d7,13.12.2018 06:02:25,19.20,78.80,3427,,
a02b7,13.12.2018 06:02:55,20.30,37.80,3438,,
a13d7,13.12.2018 06:04:27,19.00,79.00,3422,,
a02b7,13.12.2018 06:04:57,20.30,37.80,3438,,
a13d7,13.12.2018 06:06:29,19.20,79.50,3423,,
a02b7,13.12.2018 06:06:59,20.30,37.70,3438,,
a13d7,13.12.2018 06:08:31,19.20,79.40,3433,,
a02b7,13.12.2018 06:09:01,20.30,37.80,3437,,
a13d7,13.12.2018 06:10:33,19.20,79.50,3424,,
a02b7,13.12.2018 06:11:03,20.30,37.70,3438,,
a13d7,13.12.2018 06:12:35,19.10,79.40,3427,,
a02b7,13.12.2018 06:13:05,20.30,37.70,3438,,
a13d7,13.12.2018 06:14:37,19.10,79.20,3423,,
a02b7,13.12.2018 06:15:07,20.30,37.70,3438,,
a13d7,13.12.2018 06:16:39,19.10,79.40,3427,,
a02b7,13.12.2018 06:17:09,20.30,37.80,3438,,
